Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Southwark A2 Old Kent Road,,,,,,,,,,,,,,
Date,time,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit
01-06-2014,10:00,43,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,52,P ugm-3,52,P ugm-3,135,P ugm-3
01-06-2014,11:00,57,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,51,P ugm-3,51,P ugm-3,132,P ugm-3
01-06-2014,12:00,34,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,39,P ugm-3,51,P ugm-3,113,P ugm-3
01-06-2014,13:00,27,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,58,P ugm-3,54,P ugm-3,146,P ugm-3
01-06-2014,14:00,29,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,62,P ugm-3,60,P ugm-3,159,P ugm-3
01-06-2014,15:00,17,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,42,P ugm-3,50,P ugm-3,118,P ugm-3
01-06-2014,16:00,18,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,68,P ugm-3,67,P ugm-3,174,P ugm-3
01-06-2014,17:00,27,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,53,P ugm-3,58,P ugm-3,144,P ugm-3
01-06-2014,18:00,25,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,39,P ugm-3,50,P ugm-3,113,P ugm-3
01-06-2014,19:00,30,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,30,P ugm-3,49,P ugm-3,97,P ugm-3
01-06-2014,20:00,28,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,36,P ugm-3,60,P ugm-3,118,P ugm-3
01-06-2014,21:00,33,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,42,P ugm-3,55,P ugm-3,122,P ugm-3
01-06-2014,22:00,38,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,54,P ugm-3,54,P ugm-3,141,P ugm-3
01-06-2014,23:00,35,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,36,P ugm-3,52,P ugm-3
01-06-2014,24:00,26,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,22,P ugm-3,28,P ugm-3
02-06-2014,01:00,21,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,2,P ugm-3,20,P ugm-3,24,P ugm-3
02-06-2014,02:00,23,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,2,P ugm-3,17,P ugm-3,21,P ugm-3
02-06-2014,03:00,19,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,2,P ugm-3,15,P ugm-3,18,P ugm-3
02-06-2014,04:00,12,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,4,P ugm-3,14,P ugm-3,21,P ugm-3
02-06-2014,05:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,19,P ugm-3,24,P ugm-3
02-06-2014,06:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,16,P ugm-3,33,P ugm-3,60,P ugm-3
02-06-2014,07:00,15,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,17,P ugm-3,35,P ugm-3,63,P ugm-3
02-06-2014,08:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,20,P ugm-3,32,P ugm-3,64,P ugm-3
02-06-2014,09:00,20,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,80,P ugm-3,60,P ugm-3,187,P ugm-3
02-06-2014,10:00,17,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,47,P ugm-3,38,P ugm-3,113,P ugm-3
02-06-2014,11:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,21,P ugm-3,27,P ugm-3,61,P ugm-3
02-06-2014,12:00,17,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,15,P ugm-3,31,P ugm-3
02-06-2014,13:00,36,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,P ugm-3,15,P ugm-3,25,P ugm-3
02-06-2014,14:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,P ugm-3,15,P ugm-3,23,P ugm-3
02-06-2014,15:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,P ugm-3,15,P ugm-3,23,P ugm-3
02-06-2014,16:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,P ugm-3,15,P ugm-3,24,P ugm-3
02-06-2014,17:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,P ugm-3,19,P ugm-3,28,P ugm-3
02-06-2014,18:00,12,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,4,P ugm-3,14,P ugm-3,21,P ugm-3
02-06-2014,19:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,4,P ugm-3,17,P ugm-3,24,P ugm-3
02-06-2014,20:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,2,P ugm-3,19,P ugm-3,23,P ugm-3
02-06-2014,21:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,P ugm-3,20,P ugm-3,28,P ugm-3
02-06-2014,22:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,18,P ugm-3,23,P ugm-3
02-06-2014,23:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,20,P ugm-3,25,P ugm-3
02-06-2014,24:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,2,P ugm-3,11,P ugm-3,14,P ugm-3
03-06-2014,01:00,9,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,1,P ugm-3,10,P ugm-3,12,P ugm-3
03-06-2014,02:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,9,P ugm-3,14,P ugm-3
03-06-2014,03:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,1,P ugm-3,10,P ugm-3,13,P ugm-3
03-06-2014,04:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,11,P ugm-3,15,P ugm-3
03-06-2014,05:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,9,P ugm-3,18,P ugm-3,32,P ugm-3
03-06-2014,06:00,12,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,P ugm-3,19,P ugm-3,29,P ugm-3
03-06-2014,07:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,26,P ugm-3,42,P ugm-3
03-06-2014,08:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,9,P ugm-3,21,P ugm-3,36,P ugm-3
03-06-2014,09:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,8,P ugm-3,15,P ugm-3,28,P ugm-3
03-06-2014,10:00,0.000000,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,12,P ugm-3,21,P ugm-3,40,P ugm-3
03-06-2014,11:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,13,P ugm-3,29,P ugm-3
03-06-2014,12:00,12,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,16,P ugm-3,18,P ugm-3,44,P ugm-3
03-06-2014,13:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,7,P ugm-3,11,P ugm-3,22,P ugm-3
03-06-2014,14:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-1,P ugm-3,7,P ugm-3,5,P ugm-3
03-06-2014,15:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,4,P ugm-3,-3,P ugm-3
03-06-2014,16:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,7,P ugm-3,3,P ugm-3
03-06-2014,17:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,6,P ugm-3,-0,P ugm-3
03-06-2014,18:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,4,P ugm-3,No data,
03-06-2014,19:00,12,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,10,P ugm-3,2,P ugm-3
03-06-2014,20:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,9,P ugm-3,1,P ugm-3
03-06-2014,21:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,10,P ugm-3,3,P ugm-3
03-06-2014,22:00,9,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,11,P ugm-3,4,P ugm-3
03-06-2014,23:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,10,P ugm-3,3,P ugm-3
03-06-2014,24:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,9,P ugm-3,1,P ugm-3
04-06-2014,01:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,7,P ugm-3,No data,
04-06-2014,02:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,3,P ugm-3,No data,
04-06-2014,03:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
04-06-2014,04:00,9,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,3,P ugm-3,No data,
04-06-2014,05:00,6,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,7,P ugm-3,-0,P ugm-3
04-06-2014,06:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,1,P ugm-3,13,P ugm-3,15,P ugm-3
04-06-2014,07:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,4,P ugm-3,20,P ugm-3,26,P ugm-3
04-06-2014,08:00,4,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,19,P ugm-3,25,P ugm-3
04-06-2014,09:00,3,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,17,P ugm-3,21,P ugm-3,49,P ugm-3
04-06-2014,10:00,9,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,16,P ugm-3,26,P ugm-3,51,P ugm-3
04-06-2014,11:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,2,P ugm-3,21,P ugm-3,25,P ugm-3
04-06-2014,12:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,0,P ugm-3,17,P ugm-3,18,P ugm-3
04-06-2014,13:00,4,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,P ugm-3,15,P ugm-3,24,P ugm-3
04-06-2014,14:00,5,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-0,P ugm-3,11,P ugm-3,11,P ugm-3
04-06-2014,15:00,6,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-2,P ugm-3,11,P ugm-3,8,P ugm-3
04-06-2014,16:00,5,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,8,P ugm-3,3,P ugm-3
04-06-2014,17:00,4,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-1,P ugm-3,9,P ugm-3,7,P ugm-3
04-06-2014,18:00,5,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-0,P ugm-3,8,P ugm-3,8,P ugm-3
04-06-2014,19:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,1,P ugm-3,11,P ugm-3,13,P ugm-3
04-06-2014,20:00,2,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,7,P ugm-3,2,P ugm-3
04-06-2014,21:00,7,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,13,P ugm-3,6,P ugm-3
04-06-2014,22:00,2,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,17,P ugm-3,12,P ugm-3
04-06-2014,23:00,5,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,10,P ugm-3,3,P ugm-3
04-06-2014,24:00,2,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,6,P ugm-3,No data,
05-06-2014,01:00,4,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,7,P ugm-3,-4,P ugm-3
05-06-2014,02:00,3,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
05-06-2014,03:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,1,P ugm-3,No data,
05-06-2014,04:00,4,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,4,P ugm-3,No data,
05-06-2014,05:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,9,P ugm-3,2,P ugm-3
05-06-2014,06:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,P ugm-3,18,P ugm-3,28,P ugm-3
05-06-2014,07:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,7,P ugm-3,12,P ugm-3,23,P ugm-3
05-06-2014,08:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,16,P ugm-3,33,P ugm-3
05-06-2014,09:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,15,P ugm-3,19,P ugm-3,43,P ugm-3
05-06-2014,10:00,17,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,27,P ugm-3,32,P ugm-3,75,P ugm-3
05-06-2014,11:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,9,P ugm-3,15,P ugm-3,29,P ugm-3
05-06-2014,12:00,9,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,16,P ugm-3,32,P ugm-3
05-06-2014,13:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,13,P ugm-3,20,P ugm-3,42,P ugm-3
05-06-2014,14:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,4,P ugm-3,12,P ugm-3,18,P ugm-3
05-06-2014,15:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-1,P ugm-3,10,P ugm-3,9,P ugm-3
05-06-2014,16:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-2,P ugm-3,11,P ugm-3,7,P ugm-3
05-06-2014,17:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,5,P ugm-3,-2,P ugm-3
05-06-2014,18:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,7,P ugm-3,0,P ugm-3
05-06-2014,19:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-1,P ugm-3,11,P ugm-3,10,P ugm-3
05-06-2014,20:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,9,P ugm-3,-0,P ugm-3
05-06-2014,21:00,15,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,18,P ugm-3,11,P ugm-3
05-06-2014,22:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,19,P ugm-3,13,P ugm-3
05-06-2014,23:00,15,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-0,P ugm-3,28,P ugm-3,28,P ugm-3
05-06-2014,24:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,P ugm-3,34,P ugm-3,43,P ugm-3
06-06-2014,01:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-2,P ugm-3,24,P ugm-3,21,P ugm-3
06-06-2014,02:00,23,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,35,P ugm-3,40,P ugm-3,97,P ugm-3
06-06-2014,03:00,15,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,29,P ugm-3,34,P ugm-3
06-06-2014,04:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,32,P ugm-3,32,P ugm-3,83,P ugm-3
06-06-2014,05:00,24,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,98,P ugm-3,59,P ugm-3,215,P ugm-3
06-06-2014,06:00,29,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,241,P ugm-3,136,P ugm-3,518,P ugm-3
06-06-2014,07:00,32,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,198,P ugm-3,105,P ugm-3,418,P ugm-3
06-06-2014,08:00,22,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,113,P ugm-3,85,P ugm-3,264,P ugm-3
06-06-2014,09:00,12,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,33,P ugm-3,39,P ugm-3,91,P ugm-3
06-06-2014,10:00,26,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,40,P ugm-3,40,P ugm-3,104,P ugm-3
06-06-2014,11:00,22,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,54,P ugm-3,63,P ugm-3,148,P ugm-3
06-06-2014,12:00,24,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,39,P ugm-3,43,P ugm-3,105,P ugm-3
06-06-2014,13:00,38,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,11,P ugm-3,22,P ugm-3,40,P ugm-3
06-06-2014,14:00,46,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,27,P ugm-3,43,P ugm-3,86,P ugm-3
06-06-2014,15:00,55,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,42,P ugm-3,49,P ugm-3,116,P ugm-3
06-06-2014,16:00,36,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,43,P ugm-3,62,P ugm-3,132,P ugm-3
06-06-2014,17:00,23,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,36,P ugm-3,55,P ugm-3,113,P ugm-3
06-06-2014,18:00,4,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,38,P ugm-3,44,P ugm-3,106,P ugm-3
06-06-2014,19:00,25,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,26,P ugm-3,48,P ugm-3,91,P ugm-3
06-06-2014,20:00,31,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,19,P ugm-3,44,P ugm-3,76,P ugm-3
06-06-2014,21:00,29,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,18,P ugm-3,41,P ugm-3,70,P ugm-3
06-06-2014,22:00,31,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,36,P ugm-3,53,P ugm-3
06-06-2014,23:00,33,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,16,P ugm-3,44,P ugm-3,70,P ugm-3
06-06-2014,24:00,35,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,18,P ugm-3,43,P ugm-3,72,P ugm-3
07-06-2014,01:00,35,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,18,P ugm-3,46,P ugm-3,75,P ugm-3
07-06-2014,02:00,38,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,28,P ugm-3,43,P ugm-3,87,P ugm-3
07-06-2014,03:00,38,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,18,P ugm-3,37,P ugm-3,65,P ugm-3
07-06-2014,04:00,41,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,25,P ugm-3,40,P ugm-3,80,P ugm-3
07-06-2014,05:00,40,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,30,P ugm-3,40,P ugm-3,88,P ugm-3
07-06-2014,06:00,38,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,78,P ugm-3,61,P ugm-3,185,P ugm-3
07-06-2014,07:00,54,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,110,P ugm-3,64,P ugm-3,237,P ugm-3
07-06-2014,08:00,48,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,91,P ugm-3,63,P ugm-3,208,P ugm-3
07-06-2014,09:00,82,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,32,P ugm-3,43,P ugm-3,95,P ugm-3
07-06-2014,10:00,29,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,5,P ugm-3,27,P ugm-3,36,P ugm-3
07-06-2014,11:00,15,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,4,P ugm-3,21,P ugm-3,27,P ugm-3
07-06-2014,12:00,77,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,0,P ugm-3,13,P ugm-3,14,P ugm-3
07-06-2014,13:00,30,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,16,P ugm-3,20,P ugm-3,45,P ugm-3
07-06-2014,14:00,26,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,1,P ugm-3,12,P ugm-3,14,P ugm-3
07-06-2014,15:00,24,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,4,P ugm-3,No data,
07-06-2014,16:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,8,P ugm-3,0,P ugm-3
07-06-2014,17:00,10,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,5,P ugm-3,No data,
07-06-2014,18:00,No data,,No data,,No data,,No data,,No data,,7,P ugm-3,-3,P ugm-3
07-06-2014,19:00,No data,,No data,,No data,,No data,,No data,,6,P ugm-3,No data,
07-06-2014,20:00,-2,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,9,P ugm-3,-1,P ugm-3
07-06-2014,21:00,20,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,14,P ugm-3,4,P ugm-3
07-06-2014,22:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,17,P ugm-3,11,P ugm-3
07-06-2014,23:00,18,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,23,P ugm-3,28,P ugm-3
07-06-2014,24:00,23,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,2,P ugm-3,31,P ugm-3,35,P ugm-3
08-06-2014,01:00,26,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,6,P ugm-3,39,P ugm-3,49,P ugm-3
08-06-2014,02:00,22,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,9,P ugm-3,33,P ugm-3,48,P ugm-3
08-06-2014,03:00,21,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-2,P ugm-3,24,P ugm-3,22,P ugm-3
08-06-2014,04:00,22,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-2,P ugm-3,26,P ugm-3,23,P ugm-3
08-06-2014,05:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,23,P ugm-3,29,P ugm-3
08-06-2014,06:00,19,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,10,P ugm-3,19,P ugm-3,35,P ugm-3
08-06-2014,07:00,44,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,13,P ugm-3,17,P ugm-3
08-06-2014,08:00,83,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
08-06-2014,09:00,23,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
08-06-2014,10:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,1,P ugm-3,No data,
08-06-2014,11:00,33,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
08-06-2014,12:00,39,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
08-06-2014,13:00,108,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
08-06-2014,14:00,8,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
08-06-2014,15:00,15,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,6,P ugm-3,1,P ugm-3
08-06-2014,16:00,3,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,2,P ugm-3,No data,
08-06-2014,17:00,14,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,-0,P ugm-3,No data,
08-06-2014,18:00,22,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-0,P ugm-3,4,P ugm-3,4,P ugm-3
08-06-2014,19:00,No data,,No data,,No data,,No data,,9,P ugm-3,11,P ugm-3,25,P ugm-3
08-06-2014,20:00,No data,,No data,,No data,,No data,,No data,,13,P ugm-3,7,P ugm-3
08-06-2014,21:00,12,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,131,P ugm-3,91,P ugm-3,298,P ugm-3
08-06-2014,22:00,26,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,99,P ugm-3,80,P ugm-3,238,P ugm-3
08-06-2014,23:00,27,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,46,P ugm-3,50,P ugm-3,125,P ugm-3
08-06-2014,24:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,26,P ugm-3,35,P ugm-3,76,P ugm-3
09-06-2014,01:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,19,P ugm-3,29,P ugm-3,60,P ugm-3
09-06-2014,02:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,8,P ugm-3,26,P ugm-3,39,P ugm-3
09-06-2014,03:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,3,P ugm-3,19,P ugm-3,24,P ugm-3
09-06-2014,04:00,22,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,17,P ugm-3,27,P ugm-3,55,P ugm-3
09-06-2014,05:00,30,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,55,P ugm-3,48,P ugm-3,135,P ugm-3
09-06-2014,06:00,42,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,139,P ugm-3,97,P ugm-3,319,P ugm-3
09-06-2014,07:00,88,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,159,P ugm-3,103,P ugm-3,356,P ugm-3
09-06-2014,08:00,110,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,153,P ugm-3,90,P ugm-3,333,P ugm-3
09-06-2014,09:00,137,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,132,P ugm-3,80,P ugm-3,289,P ugm-3
09-06-2014,10:00,93,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,8,P ugm-3,23,P ugm-3,37,P ugm-3
09-06-2014,11:00,35,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,10,P ugm-3,4,P ugm-3
09-06-2014,12:00,26,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,6,P ugm-3,-3,P ugm-3
09-06-2014,13:00,18,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,6,P ugm-3,-3,P ugm-3
09-06-2014,14:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,5,P ugm-3,-3,P ugm-3
09-06-2014,15:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,8,P ugm-3,2,P ugm-3
09-06-2014,16:00,16,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,8,P ugm-3,0,P ugm-3
09-06-2014,17:00,13,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,8,P ugm-3,-1,P ugm-3
09-06-2014,18:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,7,P ugm-3,No data,
09-06-2014,19:00,34,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,17,P ugm-3,12,P ugm-3
09-06-2014,20:00,36,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,21,P ugm-3,14,P ugm-3
09-06-2014,21:00,No data,,No data,,No data,,No data,,11,P ugm-3,24,P ugm-3,41,P ugm-3
09-06-2014,22:00,No data,,No data,,No data,,No data,,No data,,19,P ugm-3,12,P ugm-3
09-06-2014,23:00,11,P ugm-3 (TEOM FDMS),No data,,No data,,No data,,-2,P ugm-3,22,P ugm-3,19,P ugm-3
