Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Hillingdon,,,,,,,,,,,,,,London Harlington,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Ozone",status/unit,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"Ozone",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
04-01-2014,03:00,203.1,P deg,9.3,P ms-1,8.3,P degC,11,R ugm-3,38,R ugm-3,55,R ugm-3,43,R ugm-3,, ,203.1,P deg,9.3,P ms-1,8.3,P degC,1,R ugm-3,10,R ugm-3,11,R ugm-3,, ,68,R ugm-3,, ,, 
04-01-2014,04:00,199.7,P deg,10.3,P ms-1,8.4,P degC,8,R ugm-3,27,R ugm-3,39,R ugm-3,53,R ugm-3,, ,199.7,P deg,10.3,P ms-1,8.4,P degC,1,R ugm-3,6,R ugm-3,7,R ugm-3,, ,76,R ugm-3,, ,, 
04-01-2014,05:00,191.5,P deg,10.5,P ms-1,8.5,P degC,8,R ugm-3,27,R ugm-3,39,R ugm-3,58,R ugm-3,, ,191.5,P deg,10.5,P ms-1,8.5,P degC,1,R ugm-3,8,R ugm-3,10,R ugm-3,, ,78,R ugm-3,, ,, 
04-01-2014,06:00,198.9,P deg,13.1,P ms-1,8.9,P degC,14,R ugm-3,40,R ugm-3,61,R ugm-3,49,R ugm-3,, ,198.9,P deg,13.1,P ms-1,8.9,P degC,1,R ugm-3,11,R ugm-3,12,R ugm-3,, ,77,R ugm-3,, ,, 
04-01-2014,07:00,198.2,P deg,13.9,P ms-1,9.1,P degC,14,R ugm-3,40,R ugm-3,61,R ugm-3,53,R ugm-3,, ,198.2,P deg,13.9,P ms-1,9.1,P degC,1,R ugm-3,9,R ugm-3,11,R ugm-3,, ,78,R ugm-3,, ,, 
04-01-2014,08:00,199.0,P deg,14.2,P ms-1,9.3,P degC,20,R ugm-3,53,R ugm-3,83,R ugm-3,43,R ugm-3,, ,199.0,P deg,14.2,P ms-1,9.3,P degC,1,R ugm-3,14,R ugm-3,15,R ugm-3,, ,70,R ugm-3,, ,, 
04-01-2014,09:00,198.9,P deg,13.6,P ms-1,9.2,P degC,20,R ugm-3,48,R ugm-3,79,R ugm-3,46,R ugm-3,, ,198.9,P deg,13.6,P ms-1,9.2,P degC,1,R ugm-3,10,R ugm-3,12,R ugm-3,, ,73,R ugm-3,, ,, 
04-01-2014,10:00,208.3,P deg,13.2,P ms-1,9.5,P degC,23,R ugm-3,53,R ugm-3,88,R ugm-3,43,R ugm-3,, ,208.3,P deg,13.2,P ms-1,9.5,P degC,2,R ugm-3,25,R ugm-3,29,R ugm-3,, ,62,R ugm-3,, ,, 
04-01-2014,11:00,214.0,P deg,11.7,P ms-1,9.5,P degC,39,R ugm-3,82,R ugm-3,142,R ugm-3,23,R ugm-3,, ,214.0,P deg,11.7,P ms-1,9.5,P degC,4,R ugm-3,35,R ugm-3,41,R ugm-3,, ,45,R ugm-3,, ,, 
04-01-2014,12:00,227.9,P deg,8.7,P ms-1,9.4,P degC,36,R ugm-3,78,R ugm-3,134,R ugm-3,29,R ugm-3,, ,227.9,P deg,8.7,P ms-1,9.4,P degC,5,R ugm-3,33,R ugm-3,40,R ugm-3,, ,51,R ugm-3,, ,, 
04-01-2014,13:00,251.9,P deg,5.9,P ms-1,9.4,P degC,43,R ugm-3,86,R ugm-3,151,R ugm-3,26,R ugm-3,, ,251.9,P deg,5.9,P ms-1,9.4,P degC,5,R ugm-3,38,R ugm-3,47,R ugm-3,, ,47,R ugm-3,, ,, 
04-01-2014,14:00,251.7,P deg,5.9,P ms-1,9.2,P degC,29,R ugm-3,80,R ugm-3,124,R ugm-3,29,R ugm-3,, ,251.7,P deg,5.9,P ms-1,9.2,P degC,2,R ugm-3,16,R ugm-3,18,R ugm-3,, ,70,R ugm-3,, ,, 
04-01-2014,15:00,263.4,P deg,6.3,P ms-1,8.5,P degC,30,R ugm-3,87,R ugm-3,133,R ugm-3,21,R ugm-3,, ,263.4,P deg,6.3,P ms-1,8.5,P degC,2,R ugm-3,24,R ugm-3,26,R ugm-3,, ,61,R ugm-3,, ,, 
04-01-2014,16:00,267.4,P deg,6.0,P ms-1,7.9,P degC,20,R ugm-3,80,R ugm-3,110,R ugm-3,23,R ugm-3,, ,267.4,P deg,6.0,P ms-1,7.9,P degC,2,R ugm-3,35,R ugm-3,38,R ugm-3,, ,49,R ugm-3,, ,, 
04-01-2014,17:00,257.3,P deg,5.9,P ms-1,7.4,P degC,16,R ugm-3,61,R ugm-3,84,R ugm-3,35,R ugm-3,, ,257.3,P deg,5.9,P ms-1,7.4,P degC,2,R ugm-3,43,R ugm-3,46,R ugm-3,, ,44,R ugm-3,, ,, 
04-01-2014,18:00,253.9,P deg,6.0,P ms-1,6.8,P degC,90,R ugm-3,131,R ugm-3,269,R ugm-3,2,R ugm-3,, ,253.9,P deg,6.0,P ms-1,6.8,P degC,17,R ugm-3,77,R ugm-3,103,R ugm-3,, ,11,R ugm-3,, ,, 
04-01-2014,19:00,246.8,P deg,5.7,P ms-1,5.8,P degC,75,R ugm-3,118,R ugm-3,234,R ugm-3,3,R ugm-3,, ,246.8,P deg,5.7,P ms-1,5.8,P degC,24,R ugm-3,77,R ugm-3,113,R ugm-3,, ,8,R ugm-3,, ,, 
04-01-2014,20:00,240.8,P deg,5.3,P ms-1,5.0,P degC,52,R ugm-3,103,R ugm-3,183,R ugm-3,6,R ugm-3,, ,240.8,P deg,5.3,P ms-1,5.0,P degC,14,R ugm-3,68,R ugm-3,90,R ugm-3,, ,14,R ugm-3,, ,, 
04-01-2014,21:00,221.8,P deg,5.0,P ms-1,4.5,P degC,26,R ugm-3,75,R ugm-3,115,R ugm-3,21,R ugm-3,, ,221.8,P deg,5.0,P ms-1,4.5,P degC,7,R ugm-3,58,R ugm-3,69,R ugm-3,, ,25,R ugm-3,, ,, 
04-01-2014,22:00,210.0,P deg,6.0,P ms-1,4.4,P degC,18,R ugm-3,62,R ugm-3,91,R ugm-3,27,R ugm-3,, ,210.0,P deg,6.0,P ms-1,4.4,P degC,11,R ugm-3,62,R ugm-3,79,R ugm-3,, ,18,R ugm-3,, ,, 
04-01-2014,23:00,204.6,P deg,7.7,P ms-1,5.1,P degC,28,R ugm-3,80,R ugm-3,124,R ugm-3,14,R ugm-3,, ,204.6,P deg,7.7,P ms-1,5.1,P degC,12,R ugm-3,66,R ugm-3,85,R ugm-3,, ,11,R ugm-3,, ,, 
04-01-2014,24:00,208.2,P deg,8.9,P ms-1,6.1,P degC,32,R ugm-3,79,R ugm-3,128,R ugm-3,11,R ugm-3,, ,208.2,P deg,8.9,P ms-1,6.1,P degC,2,R ugm-3,38,R ugm-3,41,R ugm-3,, ,35,R ugm-3,, ,, 
05-01-2014,01:00,249.4,P deg,4.4,P ms-1,2.1,P degC,16,R ugm-3,60,R ugm-3,85,R ugm-3,18,R ugm-3,, ,249.4,P deg,4.4,P ms-1,2.1,P degC,1,R ugm-3,21,R ugm-3,23,R ugm-3,, ,47,R ugm-3,, ,, 
05-01-2014,02:00,244.9,P deg,3.8,P ms-1,1.7,P degC,5,R ugm-3,48,R ugm-3,56,R ugm-3,25,R ugm-3,, ,244.9,P deg,3.8,P ms-1,1.7,P degC,1,R ugm-3,20,R ugm-3,21,R ugm-3,, ,49,R ugm-3,, ,, 
05-01-2014,03:00,246.7,P deg,3.8,P ms-1,1.5,P degC,7,R ugm-3,49,R ugm-3,60,R ugm-3,25,R ugm-3,, ,246.7,P deg,3.8,P ms-1,1.5,P degC,1,R ugm-3,30,R ugm-3,31,R ugm-3,, ,50,R ugm-3,, ,, 
05-01-2014,04:00,253.1,P deg,3.8,P ms-1,1.4,P degC,33,R ugm-3,70,R ugm-3,121,R ugm-3,5,R ugm-3,, ,253.1,P deg,3.8,P ms-1,1.4,P degC,1,R ugm-3,36,R ugm-3,38,R ugm-3,, ,37,R ugm-3,, ,, 
05-01-2014,05:00,243.7,P deg,3.7,P ms-1,1.2,P degC,26,R ugm-3,73,R ugm-3,113,R ugm-3,8,R ugm-3,, ,243.7,P deg,3.7,P ms-1,1.2,P degC,5,R ugm-3,92,R ugm-3,100,R ugm-3,, ,18,R ugm-3,, ,, 
05-01-2014,06:00,236.6,P deg,3.5,P ms-1,1.0,P degC,60,R ugm-3,91,R ugm-3,183,R ugm-3,3,R ugm-3,, ,236.6,P deg,3.5,P ms-1,1.0,P degC,3,R ugm-3,52,R ugm-3,57,R ugm-3,, ,21,R ugm-3,, ,, 
05-01-2014,07:00,229.0,P deg,3.4,P ms-1,0.8,P degC,96,R ugm-3,105,R ugm-3,252,R ugm-3,1,R ugm-3,, ,229.0,P deg,3.4,P ms-1,0.8,P degC,16,R ugm-3,67,R ugm-3,91,R ugm-3,, ,9,R ugm-3,, ,, 
05-01-2014,08:00,208.3,P deg,3.2,P ms-1,0.3,P degC,82,R ugm-3,107,R ugm-3,234,R ugm-3,2,R ugm-3,, ,208.3,P deg,3.2,P ms-1,0.3,P degC,21,R ugm-3,63,R ugm-3,94,R ugm-3,, ,6,R ugm-3,, ,, 
05-01-2014,09:00,201.2,P deg,3.4,P ms-1,0.5,P degC,86,R ugm-3,105,R ugm-3,236,R ugm-3,3,R ugm-3,, ,201.2,P deg,3.4,P ms-1,0.5,P degC,17,R ugm-3,61,R ugm-3,87,R ugm-3,, ,11,R ugm-3,, ,, 
05-01-2014,10:00,195.1,P deg,3.2,P ms-1,1.8,P degC,88,R ugm-3,110,R ugm-3,244,R ugm-3,6,R ugm-3,, ,195.1,P deg,3.2,P ms-1,1.8,P degC,16,R ugm-3,53,R ugm-3,78,R ugm-3,, ,22,R ugm-3,, ,, 
05-01-2014,11:00,193.6,P deg,3.3,P ms-1,3.9,P degC,87,R ugm-3,105,R ugm-3,239,R ugm-3,7,R ugm-3,, ,193.6,P deg,3.3,P ms-1,3.9,P degC,28,R ugm-3,60,R ugm-3,103,R ugm-3,, ,17,R ugm-3,, ,, 
05-01-2014,12:00,196.5,P deg,6.4,P ms-1,5.9,P degC,97,R ugm-3,114,R ugm-3,263,R ugm-3,7,R ugm-3,, ,196.5,P deg,6.4,P ms-1,5.9,P degC,26,R ugm-3,61,R ugm-3,102,R ugm-3,, ,20,R ugm-3,, ,, 
05-01-2014,13:00,199.3,P deg,7.8,P ms-1,7.4,P degC,59,R ugm-3,98,R ugm-3,188,R ugm-3,14,R ugm-3,, ,199.3,P deg,7.8,P ms-1,7.4,P degC,7,R ugm-3,43,R ugm-3,53,R ugm-3,, ,37,R ugm-3,, ,, 
05-01-2014,14:00,193.4,P deg,9.2,P ms-1,7.2,P degC,44,R ugm-3,87,R ugm-3,154,R ugm-3,21,R ugm-3,, ,193.4,P deg,9.2,P ms-1,7.2,P degC,5,R ugm-3,40,R ugm-3,48,R ugm-3,, ,41,R ugm-3,, ,, 
05-01-2014,15:00,183.8,P deg,9.4,P ms-1,7.0,P degC,45,R ugm-3,87,R ugm-3,155,R ugm-3,21,R ugm-3,, ,183.8,P deg,9.4,P ms-1,7.0,P degC,8,R ugm-3,41,R ugm-3,53,R ugm-3,, ,44,R ugm-3,, ,, 
05-01-2014,16:00,183.2,P deg,10.8,P ms-1,7.6,P degC,48,R ugm-3,86,R ugm-3,159,R ugm-3,19,R ugm-3,, ,183.2,P deg,10.8,P ms-1,7.6,P degC,14,R ugm-3,49,R ugm-3,70,R ugm-3,, ,37,R ugm-3,, ,, 
05-01-2014,17:00,189.1,P deg,12.1,P ms-1,8.1,P degC,25,R ugm-3,62,R ugm-3,99,R ugm-3,36,R ugm-3,, ,189.1,P deg,12.1,P ms-1,8.1,P degC,8,R ugm-3,35,R ugm-3,47,R ugm-3,, ,53,R ugm-3,, ,, 
05-01-2014,18:00,189.0,P deg,11.8,P ms-1,8.6,P degC,23,R ugm-3,58,R ugm-3,93,R ugm-3,39,R ugm-3,, ,189.0,P deg,11.8,P ms-1,8.6,P degC,8,R ugm-3,35,R ugm-3,47,R ugm-3,, ,52,R ugm-3,, ,, 
05-01-2014,19:00,199.0,P deg,11.9,P ms-1,9.8,P degC,26,R ugm-3,62,R ugm-3,103,R ugm-3,33,R ugm-3,, ,199.0,P deg,11.9,P ms-1,9.8,P degC,12,R ugm-3,36,R ugm-3,55,R ugm-3,, ,48,R ugm-3,, ,, 
05-01-2014,20:00,207.2,P deg,10.3,P ms-1,11.0,P degC,22,R ugm-3,53,R ugm-3,87,R ugm-3,33,R ugm-3,, ,207.2,P deg,10.3,P ms-1,11.0,P degC,13,R ugm-3,37,R ugm-3,57,R ugm-3,, ,39,R ugm-3,, ,, 
05-01-2014,21:00,209.4,P deg,10.8,P ms-1,11.8,P degC,20,R ugm-3,52,R ugm-3,84,R ugm-3,33,R ugm-3,, ,209.4,P deg,10.8,P ms-1,11.8,P degC,6,R ugm-3,30,R ugm-3,39,R ugm-3,, ,47,R ugm-3,, ,, 
05-01-2014,22:00,214.6,P deg,12.1,P ms-1,12.5,P degC,21,R ugm-3,53,R ugm-3,85,R ugm-3,31,R ugm-3,, ,214.6,P deg,12.1,P ms-1,12.5,P degC,16,R ugm-3,42,R ugm-3,67,R ugm-3,, ,41,R ugm-3,, ,, 
05-01-2014,23:00,219.7,P deg,13.4,P ms-1,12.9,P degC,16,R ugm-3,44,R ugm-3,69,R ugm-3,36,R ugm-3,, ,219.7,P deg,13.4,P ms-1,12.9,P degC,7,R ugm-3,25,R ugm-3,36,R ugm-3,, ,48,R ugm-3,, ,, 
05-01-2014,24:00,220.2,P deg,13.9,P ms-1,13.0,P degC,8,R ugm-3,24,R ugm-3,37,R ugm-3,49,R ugm-3,, ,220.2,P deg,13.9,P ms-1,13.0,P degC,1,R ugm-3,9,R ugm-3,11,R ugm-3,, ,63,R ugm-3,, ,, 
06-01-2014,01:00,219.6,P deg,12.9,P ms-1,12.4,P degC,6,R ugm-3,18,R ugm-3,26,R ugm-3,56,R ugm-3,, ,219.6,P deg,12.9,P ms-1,12.4,P degC,1,R ugm-3,4,R ugm-3,5,R ugm-3,, ,70,R ugm-3,, ,, 
06-01-2014,02:00,223.3,P deg,12.9,P ms-1,12.5,P degC,2,R ugm-3,12,R ugm-3,16,R ugm-3,68,R ugm-3,, ,223.3,P deg,12.9,P ms-1,12.5,P degC,0,R ugm-3,1,R ugm-3,2,R ugm-3,, ,81,R ugm-3,, ,, 
06-01-2014,03:00,223.8,P deg,12.9,P ms-1,12.4,P degC,2,R ugm-3,11,R ugm-3,15,R ugm-3,68,R ugm-3,, ,223.8,P deg,12.9,P ms-1,12.4,P degC,1,R ugm-3,3,R ugm-3,4,R ugm-3,, ,80,R ugm-3,, ,, 
06-01-2014,04:00,223.9,P deg,13.0,P ms-1,12.1,P degC,3,R ugm-3,16,R ugm-3,20,R ugm-3,66,R ugm-3,, ,223.9,P deg,13.0,P ms-1,12.1,P degC,1,R ugm-3,2,R ugm-3,3,R ugm-3,, ,83,R ugm-3,, ,, 
06-01-2014,05:00,223.6,P deg,12.8,P ms-1,11.9,P degC,7,R ugm-3,28,R ugm-3,38,R ugm-3,55,R ugm-3,, ,223.6,P deg,12.8,P ms-1,11.9,P degC,1,R ugm-3,7,R ugm-3,8,R ugm-3,, ,77,R ugm-3,, ,, 
06-01-2014,06:00,223.9,P deg,12.7,P ms-1,11.7,P degC,11,R ugm-3,34,R ugm-3,51,R ugm-3,56,R ugm-3,, ,223.9,P deg,12.7,P ms-1,11.7,P degC,1,R ugm-3,10,R ugm-3,11,R ugm-3,, ,78,R ugm-3,, ,, 
06-01-2014,07:00,225.0,P deg,12.9,P ms-1,11.5,P degC,29,R ugm-3,62,R ugm-3,107,R ugm-3,43,R ugm-3,, ,225.0,P deg,12.9,P ms-1,11.5,P degC,2,R ugm-3,18,R ugm-3,21,R ugm-3,, ,74,R ugm-3,, ,, 
06-01-2014,08:00,225.9,P deg,13.3,P ms-1,11.2,P degC,25,R ugm-3,62,R ugm-3,100,R ugm-3,53,R ugm-3,, ,225.9,P deg,13.3,P ms-1,11.2,P degC,2,R ugm-3,29,R ugm-3,33,R ugm-3,, ,74,R ugm-3,, ,, 
06-01-2014,09:00,226.5,P deg,13.4,P ms-1,10.9,P degC,64,R ugm-3,107,R ugm-3,206,R ugm-3,23,R ugm-3,, ,226.5,P deg,13.4,P ms-1,10.9,P degC,5,R ugm-3,46,R ugm-3,54,R ugm-3,, ,54,R ugm-3,, ,, 
06-01-2014,10:00,227.1,P deg,13.2,P ms-1,10.9,P degC,61,R ugm-3,99,R ugm-3,192,R ugm-3,27,R ugm-3,, ,227.1,P deg,13.2,P ms-1,10.9,P degC,8,R ugm-3,36,R ugm-3,49,R ugm-3,, ,58,R ugm-3,, ,, 
06-01-2014,11:00,227.9,P deg,12.8,P ms-1,11.1,P degC,56,R ugm-3,93,R ugm-3,178,R ugm-3,28,R ugm-3,, ,227.9,P deg,12.8,P ms-1,11.1,P degC,12,R ugm-3,40,R ugm-3,58,R ugm-3,, ,53,R ugm-3,, ,, 
06-01-2014,12:00,226.7,P deg,12.7,P ms-1,11.2,P degC,32,R ugm-3,64,R ugm-3,113,R ugm-3,42,R ugm-3,, ,226.7,P deg,12.7,P ms-1,11.2,P degC,11,R ugm-3,36,R ugm-3,53,R ugm-3,, ,59,R ugm-3,, ,, 
06-01-2014,13:00,226.6,P deg,12.7,P ms-1,11.1,P degC,26,R ugm-3,55,R ugm-3,95,R ugm-3,47,R ugm-3,, ,226.6,P deg,12.7,P ms-1,11.1,P degC,9,R ugm-3,31,R ugm-3,44,R ugm-3,, ,66,R ugm-3,, ,, 
06-01-2014,14:00,224.8,P deg,12.7,P ms-1,10.8,P degC,20,R ugm-3,48,R ugm-3,79,R ugm-3,53,R ugm-3,, ,224.8,P deg,12.7,P ms-1,10.8,P degC,5,R ugm-3,25,R ugm-3,33,R ugm-3,, ,69,R ugm-3,, ,, 
06-01-2014,15:00,223.5,P deg,12.8,P ms-1,10.3,P degC,21,R ugm-3,51,R ugm-3,83,R ugm-3,50,R ugm-3,, ,223.5,P deg,12.8,P ms-1,10.3,P degC,9,R ugm-3,33,R ugm-3,46,R ugm-3,, ,66,R ugm-3,, ,, 
06-01-2014,16:00,222.0,P deg,12.7,P ms-1,10.0,P degC,36,R ugm-3,75,R ugm-3,131,R ugm-3,35,R ugm-3,, ,222.0,P deg,12.7,P ms-1,10.0,P degC,10,R ugm-3,45,R ugm-3,61,R ugm-3,, ,48,R ugm-3,, ,, 
06-01-2014,17:00,221.4,P deg,12.7,P ms-1,9.9,P degC,30,R ugm-3,69,R ugm-3,116,R ugm-3,37,R ugm-3,, ,221.4,P deg,12.7,P ms-1,9.9,P degC,9,R ugm-3,38,R ugm-3,52,R ugm-3,, ,57,R ugm-3,, ,, 
06-01-2014,18:00,221.0,P deg,12.6,P ms-1,10.0,P degC,26,R ugm-3,63,R ugm-3,102,R ugm-3,41,R ugm-3,, ,221.0,P deg,12.6,P ms-1,10.0,P degC,7,R ugm-3,34,R ugm-3,45,R ugm-3,, ,56,R ugm-3,, ,, 
06-01-2014,19:00,220.9,P deg,13.0,P ms-1,10.1,P degC,16,R ugm-3,47,R ugm-3,71,R ugm-3,50,R ugm-3,, ,220.9,P deg,13.0,P ms-1,10.1,P degC,6,R ugm-3,31,R ugm-3,40,R ugm-3,, ,61,R ugm-3,, ,, 
06-01-2014,20:00,221.9,P deg,14.1,P ms-1,10.1,P degC,15,R ugm-3,40,R ugm-3,63,R ugm-3,53,R ugm-3,, ,221.9,P deg,14.1,P ms-1,10.1,P degC,4,R ugm-3,26,R ugm-3,33,R ugm-3,, ,61,R ugm-3,, ,, 
06-01-2014,21:00,223.7,P deg,14.2,P ms-1,10.1,P degC,14,R ugm-3,44,R ugm-3,66,R ugm-3,47,R ugm-3,, ,223.7,P deg,14.2,P ms-1,10.1,P degC,4,R ugm-3,32,R ugm-3,38,R ugm-3,, ,53,R ugm-3,, ,, 
06-01-2014,22:00,224.1,P deg,13.8,P ms-1,10.1,P degC,11,R ugm-3,37,R ugm-3,54,R ugm-3,50,R ugm-3,, ,224.1,P deg,13.8,P ms-1,10.1,P degC,10,R ugm-3,43,R ugm-3,59,R ugm-3,, ,48,R ugm-3,, ,, 
06-01-2014,23:00,224.6,P deg,13.4,P ms-1,10.1,P degC,9,R ugm-3,34,R ugm-3,49,R ugm-3,49,R ugm-3,, ,224.6,P deg,13.4,P ms-1,10.1,P degC,6,R ugm-3,27,R ugm-3,36,R ugm-3,, ,55,R ugm-3,, ,, 
06-01-2014,24:00,226.3,P deg,12.6,P ms-1,10.2,P degC,6,R ugm-3,21,R ugm-3,30,R ugm-3,59,R ugm-3,, ,226.3,P deg,12.6,P ms-1,10.2,P degC,2,R ugm-3,13,R ugm-3,16,R ugm-3,, ,71,R ugm-3,, ,, 
07-01-2014,01:00,228.5,P deg,11.8,P ms-1,9.3,P degC,3,R ugm-3,13,R ugm-3,18,R ugm-3,67,R ugm-3,, ,228.5,P deg,11.8,P ms-1,9.3,P degC,1,R ugm-3,2,R ugm-3,3,R ugm-3,, ,81,R ugm-3,, ,, 
07-01-2014,02:00,227.8,P deg,11.7,P ms-1,9.3,P degC,3,R ugm-3,18,R ugm-3,23,R ugm-3,66,R ugm-3,, ,227.8,P deg,11.7,P ms-1,9.3,P degC,0,R ugm-3,3,R ugm-3,4,R ugm-3,, ,80,R ugm-3,, ,, 
07-01-2014,03:00,228.5,P deg,11.5,P ms-1,9.7,P degC,3,R ugm-3,13,R ugm-3,18,R ugm-3,66,R ugm-3,, ,228.5,P deg,11.5,P ms-1,9.7,P degC,1,R ugm-3,3,R ugm-3,4,R ugm-3,, ,79,R ugm-3,, ,, 
07-01-2014,04:00,225.8,P deg,11.9,P ms-1,10.0,P degC,3,R ugm-3,13,R ugm-3,18,R ugm-3,65,R ugm-3,, ,225.8,P deg,11.9,P ms-1,10.0,P degC,1,R ugm-3,3,R ugm-3,4,R ugm-3,, ,78,R ugm-3,, ,, 
07-01-2014,05:00,225.3,P deg,12.4,P ms-1,10.0,P degC,6,R ugm-3,19,R ugm-3,28,R ugm-3,59,R ugm-3,, ,225.3,P deg,12.4,P ms-1,10.0,P degC,1,R ugm-3,7,R ugm-3,8,R ugm-3,, ,73,R ugm-3,, ,, 
07-01-2014,06:00,225.0,P deg,12.9,P ms-1,10.1,P degC,13,R ugm-3,34,R ugm-3,54,R ugm-3,49,R ugm-3,, ,225.0,P deg,12.9,P ms-1,10.1,P degC,1,R ugm-3,12,R ugm-3,13,R ugm-3,, ,69,R ugm-3,, ,, 
07-01-2014,07:00,225.5,P deg,13.0,P ms-1,10.1,P degC,33,R ugm-3,60,R ugm-3,110,R ugm-3,36,R ugm-3,, ,225.5,P deg,13.0,P ms-1,10.1,P degC,2,R ugm-3,20,R ugm-3,24,R ugm-3,, ,61,R ugm-3,, ,, 
07-01-2014,08:00,226.2,P deg,12.7,P ms-1,10.1,P degC,33,R ugm-3,64,R ugm-3,114,R ugm-3,36,R ugm-3,, ,226.2,P deg,12.7,P ms-1,10.1,P degC,3,R ugm-3,27,R ugm-3,31,R ugm-3,, ,56,R ugm-3,, ,, 
07-01-2014,09:00,225.8,P deg,12.5,P ms-1,10.1,P degC,37,R ugm-3,66,R ugm-3,123,R ugm-3,35,R ugm-3,, ,225.8,P deg,12.5,P ms-1,10.1,P degC,4,R ugm-3,26,R ugm-3,33,R ugm-3,, ,55,R ugm-3,, ,, 
07-01-2014,10:00,225.9,P deg,12.2,P ms-1,10.3,P degC,29,R ugm-3,58,R ugm-3,103,R ugm-3,41,R ugm-3,, ,225.9,P deg,12.2,P ms-1,10.3,P degC,4,R ugm-3,28,R ugm-3,34,R ugm-3,, ,56,R ugm-3,, ,, 
07-01-2014,11:00,226.8,P deg,11.9,P ms-1,10.4,P degC,32,R ugm-3,67,R ugm-3,115,R ugm-3,25,R ugm-3,, ,226.8,P deg,11.9,P ms-1,10.4,P degC,8,R ugm-3,33,R ugm-3,45,R ugm-3,, ,52,R ugm-3,, ,, 
07-01-2014,12:00,228.9,P deg,11.6,P ms-1,10.5,P degC,47,R ugm-3,80,R ugm-3,152,R ugm-3,19,R ugm-3,, ,228.9,P deg,11.6,P ms-1,10.5,P degC,, ,, ,, ,, ,40,R ugm-3,, ,, 
07-01-2014,13:00,228.8,P deg,11.5,P ms-1,10.6,P degC,41,R ugm-3,72,R ugm-3,135,R ugm-3,22,R ugm-3,, ,228.8,P deg,11.5,P ms-1,10.6,P degC,, ,, ,, ,, ,43,R ugm-3,, ,, 
07-01-2014,14:00,229.7,P deg,11.1,P ms-1,10.7,P degC,33,R ugm-3,63,R ugm-3,114,R ugm-3,26,R ugm-3,, ,229.7,P deg,11.1,P ms-1,10.7,P degC,, ,, ,, ,, ,49,R ugm-3,, ,, 
07-01-2014,15:00,231.5,P deg,10.7,P ms-1,10.1,P degC,31,R ugm-3,64,R ugm-3,111,R ugm-3,27,R ugm-3,, ,231.5,P deg,10.7,P ms-1,10.1,P degC,, ,, ,, ,10,R ugm-3 (TEOM FDMS),45,R ugm-3,12,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
07-01-2014,16:00,232.6,P deg,10.4,P ms-1,9.6,P degC,47,R ugm-3,85,R ugm-3,156,R ugm-3,17,R ugm-3,25,R ugm-3 (TEOM FDMS),232.6,P deg,10.4,P ms-1,9.6,P degC,, ,, ,, ,13,R ugm-3 (TEOM FDMS),39,R ugm-3,15,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,17:00,231.2,P deg,10.2,P ms-1,9.6,P degC,43,R ugm-3,88,R ugm-3,154,R ugm-3,17,R ugm-3,25,R ugm-3 (TEOM FDMS),231.2,P deg,10.2,P ms-1,9.6,P degC,, ,, ,, ,12,R ugm-3 (TEOM FDMS),41,R ugm-3,15,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,18:00,231.0,P deg,9.9,P ms-1,9.2,P degC,47,R ugm-3,92,R ugm-3,163,R ugm-3,13,R ugm-3,28,R ugm-3 (TEOM FDMS),231.0,P deg,9.9,P ms-1,9.2,P degC,, ,, ,, ,13,R ugm-3 (TEOM FDMS),33,R ugm-3,12,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS)
07-01-2014,19:00,231.3,P deg,9.3,P ms-1,9.3,P degC,54,R ugm-3,102,R ugm-3,185,R ugm-3,11,R ugm-3,27,R ugm-3 (TEOM FDMS),231.3,P deg,9.3,P ms-1,9.3,P degC,, ,, ,, ,13,R ugm-3 (TEOM FDMS),31,R ugm-3,15,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-01-2014,20:00,230.4,P deg,8.8,P ms-1,9.2,P degC,42,R ugm-3,89,R ugm-3,154,R ugm-3,13,R ugm-3,28,R ugm-3 (TEOM FDMS),230.4,P deg,8.8,P ms-1,9.2,P degC,, ,, ,, ,13,R ugm-3 (TEOM FDMS),31,R ugm-3,16,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
