Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Teddington,,,,,,,,,,,,,,London Teddington Bushy Park,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Ozone",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
03-02-2014,06:00,170.2,P deg,6.1,P ms-1,5.5,P degC,0.5,R ugm-3,6.5,R ugm-3,7.3,R ugm-3,, ,, ,, ,, 
03-02-2014,07:00,168.6,P deg,6.4,P ms-1,5.5,P degC,0.4,R ugm-3,10.5,R ugm-3,11.1,R ugm-3,, ,, ,, ,, 
03-02-2014,08:00,168.3,P deg,6.8,P ms-1,5.5,P degC,0.7,R ugm-3,18.5,R ugm-3,19.6,R ugm-3,, ,, ,, ,, 
03-02-2014,09:00,167.3,P deg,7.1,P ms-1,6.2,P degC,2.3,R ugm-3,18.9,R ugm-3,22.5,R ugm-3,, ,, ,, ,, 
03-02-2014,10:00,166.0,P deg,6.9,P ms-1,7.2,P degC,2.2,R ugm-3,14.9,R ugm-3,18.2,R ugm-3,, ,, ,, ,, 
03-02-2014,11:00,163.7,P deg,7.7,P ms-1,7.8,P degC,1.5,R ugm-3,8.8,R ugm-3,11.0,R ugm-3,, ,, ,, ,, 
03-02-2014,12:00,162.8,P deg,7.8,P ms-1,7.7,P degC,1.2,R ugm-3,6.4,R ugm-3,8.3,R ugm-3,, ,, ,, ,, 
03-02-2014,13:00,161.4,P deg,7.4,P ms-1,7.5,P degC,1.7,R ugm-3,7.1,R ugm-3,9.8,R ugm-3,, ,, ,, ,, 
03-02-2014,14:00,159.8,P deg,6.8,P ms-1,7.5,P degC,1.4,R ugm-3,5.9,R ugm-3,8.1,R ugm-3,, ,, ,, ,, 
03-02-2014,15:00,157.3,P deg,6.1,P ms-1,7.2,P degC,1.6,R ugm-3,7.3,R ugm-3,9.8,R ugm-3,, ,, ,, ,, 
03-02-2014,16:00,159.1,P deg,7.0,P ms-1,6.4,P degC,1.6,R ugm-3,11.4,R ugm-3,13.9,R ugm-3,, ,, ,, ,, 
03-02-2014,17:00,157.6,P deg,7.0,P ms-1,6.0,P degC,1.1,R ugm-3,13.0,R ugm-3,14.7,R ugm-3,, ,, ,, ,, 
03-02-2014,18:00,156.7,P deg,6.8,P ms-1,5.8,P degC,1.3,R ugm-3,14.3,R ugm-3,16.4,R ugm-3,, ,, ,, ,, 
03-02-2014,19:00,156.3,P deg,6.7,P ms-1,5.8,P degC,0.9,R ugm-3,15.3,R ugm-3,16.6,R ugm-3,, ,, ,, ,, 
03-02-2014,20:00,157.1,P deg,6.6,P ms-1,5.7,P degC,0.7,R ugm-3,12.2,R ugm-3,13.2,R ugm-3,, ,, ,, ,, 
03-02-2014,21:00,159.0,P deg,6.3,P ms-1,5.5,P degC,0.2,R ugm-3,11.9,R ugm-3,12.2,R ugm-3,, ,, ,, ,, 
03-02-2014,22:00,164.9,P deg,6.3,P ms-1,5.7,P degC,0.4,R ugm-3,10.4,R ugm-3,11.0,R ugm-3,, ,, ,, ,, 
03-02-2014,23:00,168.9,P deg,6.5,P ms-1,6.1,P degC,0.7,R ugm-3,11.8,R ugm-3,12.9,R ugm-3,, ,, ,, ,, 
03-02-2014,24:00,180.2,P deg,6.1,P ms-1,6.8,P degC,0.5,R ugm-3,11.4,R ugm-3,12.2,R ugm-3,, ,, ,, ,, 
04-02-2014,01:00,180.4,P deg,5.6,P ms-1,6.7,P degC,0.6,R ugm-3,10.3,R ugm-3,11.3,R ugm-3,, ,, ,, ,, 
04-02-2014,02:00,202.2,P deg,5.3,P ms-1,7.0,P degC,0.8,R ugm-3,6.6,R ugm-3,7.9,R ugm-3,, ,, ,, ,, 
04-02-2014,03:00,230.6,P deg,5.1,P ms-1,6.6,P degC,0.6,R ugm-3,4.1,R ugm-3,5.0,R ugm-3,, ,, ,, ,, 
04-02-2014,04:00,241.3,P deg,5.2,P ms-1,5.8,P degC,0.3,R ugm-3,3.9,R ugm-3,4.4,R ugm-3,, ,, ,, ,, 
04-02-2014,05:00,238.4,P deg,5.0,P ms-1,5.3,P degC,0.2,R ugm-3,3.9,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
04-02-2014,06:00,227.0,P deg,4.3,P ms-1,5.0,P degC,0.4,R ugm-3,4.1,R ugm-3,4.8,R ugm-3,, ,, ,, ,, 
04-02-2014,07:00,211.9,P deg,4.6,P ms-1,4.8,P degC,2.8,R ugm-3,13.0,R ugm-3,17.3,R ugm-3,, ,, ,, ,, 
04-02-2014,08:00,207.5,P deg,5.2,P ms-1,5.2,P degC,2.1,R ugm-3,15.4,R ugm-3,18.7,R ugm-3,, ,, ,, ,, 
04-02-2014,09:00,207.3,P deg,5.8,P ms-1,6.5,P degC,4.0,R ugm-3,17.3,R ugm-3,23.3,R ugm-3,, ,, ,, ,, 
04-02-2014,10:00,202.7,P deg,5.7,P ms-1,7.6,P degC,3.1,R ugm-3,17.2,R ugm-3,21.9,R ugm-3,, ,, ,, ,, 
04-02-2014,11:00,200.6,P deg,6.9,P ms-1,8.5,P degC,2.5,R ugm-3,10.6,R ugm-3,14.4,R ugm-3,, ,, ,, ,, 
04-02-2014,12:00,198.0,P deg,7.4,P ms-1,9.2,P degC,3.1,R ugm-3,6.7,R ugm-3,11.4,R ugm-3,, ,, ,, ,, 
04-02-2014,13:00,192.9,P deg,7.8,P ms-1,9.1,P degC,2.2,R ugm-3,6.0,R ugm-3,9.3,R ugm-3,, ,, ,, ,, 
04-02-2014,14:00,188.1,P deg,7.8,P ms-1,8.7,P degC,2.2,R ugm-3,6.6,R ugm-3,10.0,R ugm-3,, ,, ,, ,, 
04-02-2014,15:00,178.4,P deg,6.8,P ms-1,8.1,P degC,1.6,R ugm-3,5.9,R ugm-3,8.4,R ugm-3,, ,, ,, ,, 
04-02-2014,16:00,177.1,P deg,7.7,P ms-1,7.4,P degC,1.5,R ugm-3,6.2,R ugm-3,8.4,R ugm-3,, ,, ,, ,, 
04-02-2014,17:00,172.4,P deg,8.3,P ms-1,7.2,P degC,1.0,R ugm-3,10.1,R ugm-3,11.6,R ugm-3,, ,, ,, ,, 
04-02-2014,18:00,170.4,P deg,8.9,P ms-1,7.4,P degC,1.0,R ugm-3,9.8,R ugm-3,11.4,R ugm-3,, ,, ,, ,, 
04-02-2014,19:00,171.5,P deg,9.7,P ms-1,7.6,P degC,0.7,R ugm-3,9.3,R ugm-3,10.4,R ugm-3,, ,, ,, ,, 
04-02-2014,20:00,169.8,P deg,10.1,P ms-1,7.4,P degC,0.3,R ugm-3,6.6,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
04-02-2014,21:00,169.5,P deg,10.3,P ms-1,7.5,P degC,0.4,R ugm-3,5.2,R ugm-3,5.8,R ugm-3,, ,, ,, ,, 
04-02-2014,22:00,169.0,P deg,10.6,P ms-1,7.3,P degC,0.4,R ugm-3,4.8,R ugm-3,5.4,R ugm-3,, ,, ,, ,, 
04-02-2014,23:00,167.4,P deg,11.2,P ms-1,6.7,P degC,-0.1,R ugm-3,4.2,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
04-02-2014,24:00,165.8,P deg,12.1,P ms-1,6.2,P degC,0.4,R ugm-3,3.3,R ugm-3,3.9,R ugm-3,, ,, ,, ,, 
05-02-2014,01:00,170.0,P deg,10.9,P ms-1,6.6,P degC,0.3,R ugm-3,3.6,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
05-02-2014,02:00,173.6,P deg,10.7,P ms-1,6.4,P degC,0.2,R ugm-3,3.2,R ugm-3,3.5,R ugm-3,, ,, ,, ,, 
05-02-2014,03:00,186.7,P deg,10.5,P ms-1,7.5,P degC,0.3,R ugm-3,3.5,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
05-02-2014,04:00,191.6,P deg,10.4,P ms-1,7.8,P degC,0.2,R ugm-3,2.9,R ugm-3,3.2,R ugm-3,, ,, ,, ,, 
05-02-2014,05:00,193.1,P deg,10.1,P ms-1,7.7,P degC,0.2,R ugm-3,2.8,R ugm-3,3.1,R ugm-3,, ,, ,, ,, 
05-02-2014,06:00,193.9,P deg,9.8,P ms-1,7.4,P degC,0.3,R ugm-3,3.2,R ugm-3,3.6,R ugm-3,, ,, ,, ,, 
05-02-2014,07:00,193.1,P deg,9.9,P ms-1,7.5,P degC,2.3,R ugm-3,5.3,R ugm-3,8.9,R ugm-3,, ,, ,, ,, 
05-02-2014,08:00,192.8,P deg,10.3,P ms-1,7.5,P degC,1.9,R ugm-3,7.0,R ugm-3,9.8,R ugm-3,, ,, ,, ,, 
05-02-2014,09:00,192.5,P deg,10.6,P ms-1,7.8,P degC,1.7,R ugm-3,6.1,R ugm-3,8.7,R ugm-3,, ,, ,, ,, 
05-02-2014,10:00,192.3,P deg,8.6,P ms-1,8.6,P degC,1.6,R ugm-3,6.5,R ugm-3,8.9,R ugm-3,, ,, ,, ,, 
05-02-2014,11:00,193.4,P deg,8.5,P ms-1,8.8,P degC,1.6,R ugm-3,4.8,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
05-02-2014,12:00,190.5,P deg,11.7,P ms-1,8.5,P degC,1.4,R ugm-3,5.2,R ugm-3,7.4,R ugm-3,, ,, ,, ,, 
05-02-2014,13:00,193.1,P deg,13.3,P ms-1,7.9,P degC,1.3,R ugm-3,6.3,R ugm-3,8.3,R ugm-3,, ,, ,, ,, 
05-02-2014,14:00,201.4,P deg,12.8,P ms-1,8.3,P degC,1.8,R ugm-3,5.5,R ugm-3,8.3,R ugm-3,, ,, ,, ,, 
05-02-2014,15:00,223.4,P deg,11.2,P ms-1,9.6,P degC,1.7,R ugm-3,6.7,R ugm-3,9.4,R ugm-3,, ,, ,, ,, 
05-02-2014,16:00,234.9,P deg,10.1,P ms-1,9.9,P degC,1.7,R ugm-3,7.3,R ugm-3,9.9,R ugm-3,, ,, ,, ,, 
05-02-2014,17:00,243.3,P deg,9.9,P ms-1,9.8,P degC,0.8,R ugm-3,7.6,R ugm-3,8.9,R ugm-3,, ,, ,, ,, 
05-02-2014,18:00,248.0,P deg,10.1,P ms-1,9.6,P degC,0.3,R ugm-3,6.4,R ugm-3,6.8,R ugm-3,, ,, ,, ,, 
05-02-2014,19:00,248.6,P deg,10.2,P ms-1,9.1,P degC,0.3,R ugm-3,5.8,R ugm-3,6.2,R ugm-3,, ,, ,, ,, 
05-02-2014,20:00,246.3,P deg,9.6,P ms-1,8.3,P degC,0.000000,R ugm-3,5.3,R ugm-3,5.3,R ugm-3,, ,, ,, ,, 
05-02-2014,21:00,244.7,P deg,9.5,P ms-1,8.0,P degC,0.1,R ugm-3,4.9,R ugm-3,5.0,R ugm-3,, ,, ,, ,, 
05-02-2014,22:00,244.9,P deg,9.5,P ms-1,7.8,P degC,0.4,R ugm-3,3.9,R ugm-3,4.4,R ugm-3,, ,, ,, ,, 
05-02-2014,23:00,245.0,P deg,9.3,P ms-1,7.7,P degC,0.2,R ugm-3,3.4,R ugm-3,3.7,R ugm-3,, ,, ,, ,, 
05-02-2014,24:00,243.1,P deg,9.1,P ms-1,7.4,P degC,0.5,R ugm-3,3.1,R ugm-3,3.9,R ugm-3,, ,, ,, ,, 
06-02-2014,01:00,241.1,P deg,9.4,P ms-1,7.4,P degC,0.0,R ugm-3,2.3,R ugm-3,2.3,R ugm-3,, ,, ,, ,, 
06-02-2014,02:00,244.6,P deg,8.9,P ms-1,7.4,P degC,0.4,R ugm-3,2.1,R ugm-3,2.7,R ugm-3,, ,, ,, ,, 
06-02-2014,03:00,246.5,P deg,8.6,P ms-1,7.4,P degC,0.1,R ugm-3,2.2,R ugm-3,2.5,R ugm-3,, ,, ,, ,, 
06-02-2014,04:00,243.2,P deg,8.4,P ms-1,7.5,P degC,0.2,R ugm-3,2.0,R ugm-3,2.4,R ugm-3,, ,, ,, ,, 
06-02-2014,05:00,241.4,P deg,8.8,P ms-1,7.1,P degC,0.2,R ugm-3,2.3,R ugm-3,2.7,R ugm-3,, ,, ,, ,, 
06-02-2014,06:00,237.3,P deg,8.6,P ms-1,7.0,P degC,0.0,R ugm-3,3.2,R ugm-3,3.2,R ugm-3,, ,, ,, ,, 
06-02-2014,07:00,230.7,P deg,7.5,P ms-1,6.9,P degC,0.8,R ugm-3,6.8,R ugm-3,8.0,R ugm-3,, ,, ,, ,, 
06-02-2014,08:00,223.9,P deg,6.6,P ms-1,7.0,P degC,1.2,R ugm-3,9.5,R ugm-3,11.4,R ugm-3,, ,, ,, ,, 
06-02-2014,09:00,212.4,P deg,6.4,P ms-1,7.8,P degC,2.9,R ugm-3,17.0,R ugm-3,21.5,R ugm-3,, ,, ,, ,, 
06-02-2014,10:00,213.1,P deg,6.9,P ms-1,8.4,P degC,3.2,R ugm-3,14.4,R ugm-3,19.3,R ugm-3,, ,, ,, ,, 
06-02-2014,11:00,196.6,P deg,6.2,P ms-1,8.5,P degC,2.9,R ugm-3,11.7,R ugm-3,16.1,R ugm-3,, ,, ,, ,, 
06-02-2014,12:00,181.3,P deg,5.3,P ms-1,8.2,P degC,3.0,R ugm-3,11.0,R ugm-3,15.6,R ugm-3,, ,, ,, ,, 
06-02-2014,13:00,168.6,P deg,5.8,P ms-1,8.0,P degC,1.1,R ugm-3,8.8,R ugm-3,10.5,R ugm-3,, ,, ,, ,, 
06-02-2014,14:00,170.4,P deg,8.6,P ms-1,7.7,P degC,1.3,R ugm-3,7.6,R ugm-3,9.5,R ugm-3,, ,, ,, ,, 
06-02-2014,15:00,172.7,P deg,9.1,P ms-1,7.7,P degC,0.8,R ugm-3,9.8,R ugm-3,11.1,R ugm-3,, ,, ,, ,, 
06-02-2014,16:00,180.6,P deg,8.9,P ms-1,8.2,P degC,1.3,R ugm-3,19.0,R ugm-3,21.0,R ugm-3,, ,, ,, ,, 
06-02-2014,17:00,193.5,P deg,8.9,P ms-1,9.3,P degC,1.2,R ugm-3,21.3,R ugm-3,23.1,R ugm-3,, ,, ,, ,, 
06-02-2014,18:00,206.3,P deg,8.8,P ms-1,10.6,P degC,1.3,R ugm-3,13.7,R ugm-3,15.7,R ugm-3,, ,, ,, ,, 
06-02-2014,19:00,208.7,P deg,9.1,P ms-1,11.2,P degC,1.1,R ugm-3,11.2,R ugm-3,13.0,R ugm-3,, ,, ,, ,, 
06-02-2014,20:00,210.3,P deg,10.0,P ms-1,11.5,P degC,0.0,R ugm-3,9.9,R ugm-3,10.0,R ugm-3,, ,, ,, ,, 
06-02-2014,21:00,210.6,P deg,10.2,P ms-1,11.4,P degC,0.3,R ugm-3,10.0,R ugm-3,10.4,R ugm-3,, ,, ,, ,, 
06-02-2014,22:00,208.4,P deg,9.7,P ms-1,11.2,P degC,0.2,R ugm-3,8.2,R ugm-3,8.5,R ugm-3,, ,, ,, ,, 
06-02-2014,23:00,202.7,P deg,8.9,P ms-1,11.1,P degC,0.4,R ugm-3,6.3,R ugm-3,6.9,R ugm-3,, ,, ,, ,, 
06-02-2014,24:00,198.2,P deg,8.6,P ms-1,11.1,P degC,0.6,R ugm-3,5.2,R ugm-3,6.1,R ugm-3,, ,, ,, ,, 
07-02-2014,01:00,195.0,P deg,7.2,P ms-1,10.3,P degC,0.2,R ugm-3,5.3,R ugm-3,5.6,R ugm-3,, ,, ,, ,, 
07-02-2014,02:00,199.3,P deg,7.2,P ms-1,10.7,P degC,0.4,R ugm-3,3.9,R ugm-3,4.5,R ugm-3,, ,, ,, ,, 
07-02-2014,03:00,202.5,P deg,6.6,P ms-1,10.6,P degC,0.6,R ugm-3,3.4,R ugm-3,4.4,R ugm-3,, ,, ,, ,, 
07-02-2014,04:00,217.2,P deg,6.0,P ms-1,10.5,P degC,0.5,R ugm-3,4.6,R ugm-3,5.4,R ugm-3,, ,, ,, ,, 
07-02-2014,05:00,240.4,P deg,5.1,P ms-1,10.2,P degC,0.1,R ugm-3,4.3,R ugm-3,4.4,R ugm-3,, ,, ,, ,, 
07-02-2014,06:00,284.6,P deg,6.2,P ms-1,9.5,P degC,0.5,R ugm-3,8.5,R ugm-3,9.3,R ugm-3,, ,, ,, ,, 
07-02-2014,07:00,314.9,P deg,9.1,P ms-1,5.7,P degC,0.9,R ugm-3,14.0,R ugm-3,15.4,R ugm-3,, ,, ,, ,, 
07-02-2014,08:00,305.2,P deg,7.5,P ms-1,4.9,P degC,1.2,R ugm-3,23.6,R ugm-3,25.4,R ugm-3,, ,, ,, ,, 
07-02-2014,09:00,306.3,P deg,8.3,P ms-1,5.7,P degC,1.3,R ugm-3,20.8,R ugm-3,22.8,R ugm-3,, ,, ,, ,, 
07-02-2014,10:00,290.3,P deg,6.5,P ms-1,6.5,P degC,1.5,R ugm-3,14.1,R ugm-3,16.4,R ugm-3,, ,, ,, ,, 
07-02-2014,11:00,281.0,P deg,7.7,P ms-1,7.7,P degC,1.9,R ugm-3,10.9,R ugm-3,13.9,R ugm-3,, ,, ,, ,, 
07-02-2014,12:00,279.9,P deg,7.8,P ms-1,8.4,P degC,1.8,R ugm-3,9.0,R ugm-3,11.8,R ugm-3,, ,, ,, ,, 
07-02-2014,13:00,274.9,P deg,7.5,P ms-1,8.7,P degC,1.1,R ugm-3,6.9,R ugm-3,8.6,R ugm-3,, ,, ,, ,, 
07-02-2014,14:00,271.2,P deg,7.5,P ms-1,8.7,P degC,1.0,R ugm-3,5.9,R ugm-3,7.4,R ugm-3,, ,, ,, ,, 
07-02-2014,15:00,259.7,P deg,6.5,P ms-1,8.4,P degC,0.8,R ugm-3,6.4,R ugm-3,7.7,R ugm-3,, ,, ,, ,, 
07-02-2014,16:00,243.6,P deg,5.9,P ms-1,7.5,P degC,1.0,R ugm-3,7.2,R ugm-3,8.8,R ugm-3,, ,, ,, ,, 
07-02-2014,17:00,230.1,P deg,5.7,P ms-1,6.6,P degC,1.1,R ugm-3,8.9,R ugm-3,10.6,R ugm-3,, ,, ,, ,, 
07-02-2014,18:00,219.0,P deg,6.0,P ms-1,6.4,P degC,3.2,R ugm-3,14.6,R ugm-3,19.4,R ugm-3,, ,, ,, ,, 
07-02-2014,19:00,207.5,P deg,6.8,P ms-1,6.6,P degC,1.0,R ugm-3,10.7,R ugm-3,12.1,R ugm-3,, ,, ,, ,, 
07-02-2014,20:00,206.0,P deg,8.3,P ms-1,7.4,P degC,0.7,R ugm-3,10.4,R ugm-3,11.5,R ugm-3,, ,, ,, ,, 
07-02-2014,21:00,202.6,P deg,9.2,P ms-1,7.8,P degC,0.4,R ugm-3,6.1,R ugm-3,6.6,R ugm-3,, ,, ,, ,, 
07-02-2014,22:00,202.4,P deg,9.8,P ms-1,7.9,P degC,0.0,R ugm-3,4.4,R ugm-3,4.4,R ugm-3,, ,, ,, ,, 
07-02-2014,23:00,196.5,P deg,10.3,P ms-1,8.0,P degC,0.1,R ugm-3,3.9,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
07-02-2014,24:00,196.3,P deg,11.3,P ms-1,8.1,P degC,0.2,R ugm-3,3.7,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
08-02-2014,01:00,192.5,P deg,11.1,P ms-1,8.3,P degC,0.4,R ugm-3,3.5,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
08-02-2014,02:00,204.7,P deg,12.2,P ms-1,9.2,P degC,0.4,R ugm-3,2.7,R ugm-3,3.3,R ugm-3,, ,, ,, ,, 
08-02-2014,03:00,217.4,P deg,12.0,P ms-1,9.9,P degC,0.2,R ugm-3,2.8,R ugm-3,3.1,R ugm-3,, ,, ,, ,, 
08-02-2014,04:00,235.5,P deg,9.1,P ms-1,10.6,P degC,0.2,R ugm-3,2.6,R ugm-3,3.0,R ugm-3,, ,, ,, ,, 
08-02-2014,05:00,239.5,P deg,7.3,P ms-1,9.8,P degC,0.1,R ugm-3,2.6,R ugm-3,2.7,R ugm-3,, ,, ,, ,, 
08-02-2014,06:00,231.6,P deg,6.5,P ms-1,9.0,P degC,0.2,R ugm-3,2.5,R ugm-3,2.8,R ugm-3,, ,, ,, ,, 
08-02-2014,07:00,219.5,P deg,7.1,P ms-1,8.3,P degC,0.4,R ugm-3,3.5,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
08-02-2014,08:00,218.6,P deg,8.6,P ms-1,8.3,P degC,0.5,R ugm-3,4.3,R ugm-3,5.2,R ugm-3,, ,, ,, ,, 
08-02-2014,09:00,220.7,P deg,9.5,P ms-1,8.9,P degC,0.2,R ugm-3,4.6,R ugm-3,4.9,R ugm-3,, ,, ,, ,, 
08-02-2014,10:00,222.2,P deg,9.9,P ms-1,9.5,P degC,0.2,R ugm-3,3.6,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
08-02-2014,11:00,217.2,P deg,9.7,P ms-1,9.4,P degC,0.5,R ugm-3,3.4,R ugm-3,4.2,R ugm-3,, ,, ,, ,, 
08-02-2014,12:00,222.5,P deg,10.5,P ms-1,9.9,P degC,0.5,R ugm-3,3.9,R ugm-3,4.7,R ugm-3,, ,, ,, ,, 
08-02-2014,13:00,223.7,P deg,11.5,P ms-1,9.6,P degC,0.7,R ugm-3,3.5,R ugm-3,4.6,R ugm-3,, ,, ,, ,, 
08-02-2014,14:00,222.2,P deg,11.2,P ms-1,9.1,P degC,0.6,R ugm-3,3.1,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
08-02-2014,15:00,219.9,P deg,10.6,P ms-1,8.9,P degC,0.6,R ugm-3,3.1,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
08-02-2014,16:00,222.2,P deg,11.7,P ms-1,8.2,P degC,0.6,R ugm-3,3.2,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
08-02-2014,17:00,223.0,P deg,11.8,P ms-1,8.1,P degC,-0.0,R ugm-3,3.4,R ugm-3,3.4,R ugm-3,, ,, ,, ,, 
08-02-2014,18:00,230.6,P deg,10.8,P ms-1,8.0,P degC,0.2,R ugm-3,3.4,R ugm-3,3.7,R ugm-3,, ,, ,, ,, 
08-02-2014,19:00,238.7,P deg,9.7,P ms-1,8.1,P degC,0.4,R ugm-3,3.9,R ugm-3,4.5,R ugm-3,, ,, ,, ,, 
08-02-2014,20:00,243.3,P deg,9.8,P ms-1,7.7,P degC,0.4,R ugm-3,3.7,R ugm-3,4.3,R ugm-3,, ,, ,, ,, 
08-02-2014,21:00,241.0,P deg,9.4,P ms-1,7.0,P degC,0.3,R ugm-3,4.0,R ugm-3,4.5,R ugm-3,, ,, ,, ,, 
08-02-2014,22:00,241.9,P deg,9.5,P ms-1,6.9,P degC,0.1,R ugm-3,3.7,R ugm-3,3.9,R ugm-3,, ,, ,, ,, 
08-02-2014,23:00,240.1,P deg,10.2,P ms-1,6.5,P degC,0.4,R ugm-3,2.7,R ugm-3,3.3,R ugm-3,, ,, ,, ,, 
08-02-2014,24:00,238.8,P deg,11.2,P ms-1,6.2,P degC,0.3,R ugm-3,2.7,R ugm-3,3.1,R ugm-3,, ,, ,, ,, 
09-02-2014,01:00,236.6,P deg,11.5,P ms-1,6.3,P degC,0.3,R ugm-3,2.4,R ugm-3,2.9,R ugm-3,, ,, ,, ,, 
09-02-2014,02:00,236.6,P deg,11.7,P ms-1,6.6,P degC,0.2,R ugm-3,2.4,R ugm-3,2.7,R ugm-3,, ,, ,, ,, 
09-02-2014,03:00,238.2,P deg,12.2,P ms-1,6.6,P degC,0.4,R ugm-3,2.1,R ugm-3,2.7,R ugm-3,, ,, ,, ,, 
09-02-2014,04:00,241.6,P deg,11.6,P ms-1,6.9,P degC,0.6,R ugm-3,2.0,R ugm-3,2.9,R ugm-3,, ,, ,, ,, 
09-02-2014,05:00,245.4,P deg,11.7,P ms-1,6.7,P degC,0.1,R ugm-3,2.0,R ugm-3,2.1,R ugm-3,, ,, ,, ,, 
09-02-2014,06:00,248.8,P deg,11.7,P ms-1,6.5,P degC,0.3,R ugm-3,1.8,R ugm-3,2.3,R ugm-3,, ,, ,, ,, 
09-02-2014,07:00,251.7,P deg,11.6,P ms-1,6.4,P degC,0.2,R ugm-3,2.1,R ugm-3,2.4,R ugm-3,, ,, ,, ,, 
09-02-2014,08:00,253.4,P deg,11.6,P ms-1,6.5,P degC,0.4,R ugm-3,2.5,R ugm-3,3.0,R ugm-3,, ,, ,, ,, 
09-02-2014,09:00,254.8,P deg,11.5,P ms-1,6.7,P degC,0.4,R ugm-3,2.5,R ugm-3,3.2,R ugm-3,, ,, ,, ,, 
09-02-2014,10:00,254.6,P deg,11.0,P ms-1,7.2,P degC,0.3,R ugm-3,2.9,R ugm-3,3.4,R ugm-3,, ,, ,, ,, 
09-02-2014,11:00,255.0,P deg,10.6,P ms-1,8.0,P degC,0.4,R ugm-3,3.0,R ugm-3,3.5,R ugm-3,, ,, ,, ,, 
09-02-2014,12:00,256.4,P deg,11.7,P ms-1,8.4,P degC,0.6,R ugm-3,2.6,R ugm-3,3.6,R ugm-3,, ,, ,, ,, 
09-02-2014,13:00,252.7,P deg,11.8,P ms-1,7.5,P degC,0.4,R ugm-3,3.3,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
09-02-2014,14:00,253.3,P deg,7.9,P ms-1,7.1,P degC,0.5,R ugm-3,3.2,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
09-02-2014,15:00,248.9,P deg,6.5,P ms-1,7.4,P degC,0.4,R ugm-3,3.4,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
09-02-2014,16:00,250.0,P deg,8.1,P ms-1,7.0,P degC,0.3,R ugm-3,3.6,R ugm-3,4.0,R ugm-3,, ,, ,, ,, 
09-02-2014,17:00,248.6,P deg,7.6,P ms-1,6.4,P degC,0.000000,R ugm-3,4.1,R ugm-3,4.1,R ugm-3,, ,, ,, ,, 
09-02-2014,18:00,246.0,P deg,6.6,P ms-1,5.9,P degC,0.1,R ugm-3,5.0,R ugm-3,5.1,R ugm-3,, ,, ,, ,, 
09-02-2014,19:00,240.4,P deg,6.1,P ms-1,5.5,P degC,0.5,R ugm-3,6.4,R ugm-3,7.1,R ugm-3,, ,, ,, ,, 
09-02-2014,20:00,234.0,P deg,5.3,P ms-1,5.2,P degC,0.4,R ugm-3,10.1,R ugm-3,10.7,R ugm-3,, ,, ,, ,, 
09-02-2014,21:00,222.7,P deg,4.6,P ms-1,4.8,P degC,0.6,R ugm-3,8.5,R ugm-3,9.4,R ugm-3,, ,, ,, ,, 
09-02-2014,22:00,208.9,P deg,3.8,P ms-1,4.5,P degC,0.4,R ugm-3,10.7,R ugm-3,11.3,R ugm-3,, ,, ,, ,, 
09-02-2014,23:00,197.0,P deg,3.1,P ms-1,4.8,P degC,0.9,R ugm-3,9.9,R ugm-3,11.3,R ugm-3,, ,, ,, ,, 
09-02-2014,24:00,178.1,P deg,3.0,P ms-1,4.9,P degC,0.3,R ugm-3,7.4,R ugm-3,7.8,R ugm-3,, ,, ,, ,, 
10-02-2014,01:00,154.2,P deg,2.2,P ms-1,3.0,P degC,0.2,R ugm-3,6.5,R ugm-3,6.8,R ugm-3,, ,, ,, ,, 
10-02-2014,02:00,120.9,P deg,1.9,P ms-1,3.4,P degC,0.8,R ugm-3,6.9,R ugm-3,8.0,R ugm-3,, ,, ,, ,, 
10-02-2014,03:00,76.7,P deg,2.1,P ms-1,3.6,P degC,0.3,R ugm-3,7.5,R ugm-3,8.0,R ugm-3,, ,, ,, ,, 
